id,height,area,date,camera
cq0074.00-1,223,58142,20160803,side3
cq0074.00-2,285,35890,20160803,side3
cq0074.00-3,273,25989,20160803,side3
cq0074.00-4,236,20312,20160803,side3
cq0074.00-5,258,40135,20160803,side3
cq0074.00-6,242,26742,20160803,side3
cq0076.00-1,344,40964,20160803,side3
cq0076.00-2,376,36488,20160803,side3
cq0076.00-3,389,48358,20160803,side3
cq0076.00-4,386,67959,20160803,side3
cq0076.00-5,389,70265,20160803,side3
cq0076.00-6,389,59843,20160803,side3
cq0078.00-1,310,37831,20160803,side3
cq0078.00-2,125,14946,20160803,side3
cq0078.00-3,147,22138,20160803,side3
cq0078.00-4,267,18161,20160803,side3
cq0078.00-5,126,20717,20160803,side3
cq0078.00-6,294,27623,20160803,side3
cq0079.00-1,316,29213,20160803,side3
cq0079.00-2,288,25935,20160803,side3
cq0079.00-3,187,8931,20160803,side3
cq0079.00-4,389,37091,20160803,side3
cq0079.00-5,218,14299,20160803,side3
cq0079.00-6,278,18744,20160803,side3
cq0080.00-1,389,41407,20160803,side3
cq0080.00-2,269,27561,20160803,side3
cq0080.00-3,269,50069,20160803,side3
cq0080.00-4,389,46723,20160803,side3
cq0080.00-5,389,49932,20160803,side3
cq0080.00-6,272,37906,20160803,side3
cq0081.00-2,202,9878,20160803,side3
cq0081.00-3,161,23873,20160803,side3
cq0081.00-4,6,8150,20160803,side3
cq0081.00-5,56,11108,20160803,side3
cq0081.00-6,37,18523,20160803,side3
cq0082.00-1,389,38922,20160803,side3
cq0082.00-3,316,63672,20160803,side3
cq0082.00-4,389,64675,20160803,side3
cq0082.00-5,389,21973,20160803,side3
cq0082.00-6,389,33630,20160803,side3
cq0083.00-1,48,19977,20160803,side3
cq0083.00-3,93,17633,20160803,side3
cq0083.00-5,260,13160,20160803,side3
cq0083.00-6,103,10778,20160803,side3
cq0085.00-2,377,25941,20160803,side3
cq0085.00-3,325,42204,20160803,side3
cq0085.00-4,346,30801,20160803,side3
cq0085.00-6,389,33607,20160803,side3
cq0086.00-1,389,42089,20160803,side3
cq0086.00-2,341,47447,20160803,side3
cq0086.00-3,181,12240,20160803,side3
cq0086.00-4,389,78278,20160803,side3
cq0086.00-5,385,34140,20160803,side3
cq0086.00-6,220,15941,20160803,side3
cq0088.00-1,361,48153,20160803,side3
cq0088.00-2,389,61625,20160803,side3
cq0088.00-3,383,41881,20160803,side3
cq0088.00-4,64,1604,20160803,side3
cq0088.00-5,373,38783,20160803,side3
cq0088.00-6,158,20915,20160803,side3
cq0092.00-3,132,10796,20160803,side3
cq0113.00-1,25,3440,20160803,side3
cq0113.00-2,15,1625,20160803,side3
cq0113.00-3,4,2641,20160803,side3
cq0113.00-4,112,16549,20160803,side3
cq0113.00-5,47,9457,20160803,side3
cq0113.00-6,NA,NA,20160803,side3
cq0127.00-2,389,34091,20160803,side3
cq0127.00-3,367,38079,20160803,side3
cq0127.00-6,389,47454,20160803,side3
cq0129.00-1,33,12887,20160803,side3
cq0129.00-3,72,13319,20160803,side3
cq0129.00-5,29,1607,20160803,side3
cq0137.00-1,177,24941,20160803,side3
cq0137.00-2,361,57304,20160803,side3
cq0137.00-3,229,44384,20160803,side3
cq0137.00-4,345,34926,20160803,side3
cq0137.00-5,366,22999,20160803,side3
cq0137.00-6,358,42938,20160803,side3
cq0148.00-1,374,49598,20160803,side3
cq0148.00-3,97,16991,20160803,side3
cq0148.00-6,28,6425,20160803,side3
cq0150.00-1,337,30187,20160803,side3
cq0150.00-2,275,27327,20160803,side3
cq0150.00-3,314,25768,20160803,side3
cq0150.00-4,26,167,20160803,side3
cq0150.00-5,323,39235,20160803,side3
cq0150.00-6,342,25057,20160803,side3
cq0186.00-1,179,34350,20160803,side3
cq0186.00-2,59,8187,20160803,side3
cq0186.00-4,0,589,20160803,side3
cq0186.00-5,51,1696,20160803,side3
cq0186.00-6,91,23858,20160803,side3
cq0190.00-1,80,24516,20160803,side3
cq0190.00-2,155,5048,20160803,side3
cq0190.00-3,164,10835,20160803,side3
cq0190.00-4,298,32840,20160803,side3
cq0190.00-5,128,26929,20160803,side3
cq0190.00-6,90,24993,20160803,side3
cq0193.00-2,389,33153,20160803,side3
cq0193.00-3,259,23041,20160803,side3
cq0193.00-4,318,23177,20160803,side3
cq0193.00-5,332,19267,20160803,side3
cq0193.00-6,275,50627,20160803,side3
cq0205.00-2,364,17654,20160803,side3
cq0205.00-3,389,32923,20160803,side3
cq0205.00-4,209,12846,20160803,side3
cq0205.00-5,314,28313,20160803,side3
cq0205.00-6,385,24399,20160803,side3
cq0212.00-2,20,7773,20160803,side3
cq0216.00-1,230,19291,20160803,side3
cq0216.00-2,277,20822,20160803,side3
cq0216.00-4,197,38411,20160803,side3
cq0216.00-5,238,22388,20160803,side3
cq0218.00-1,225,37294,20160803,side3
cq0218.00-2,340,47527,20160803,side3
cq0218.00-4,123,13240,20160803,side3
cq0218.00-5,177,32019,20160803,side3
cq0218.00-6,201,21320,20160803,side3
cq0229.00-1,66,4228,20160803,side3
cq0229.00-3,163,7924,20160803,side3
cq0229.00-4,74,4690,20160803,side3
cq0229.00-6,56,9082,20160803,side3
cq0230.00-3,316,27055,20160803,side3
cq0230.00-5,213,17115,20160803,side3
cq0243.00-2,118,27849,20160803,side3
cq0243.00-5,133,26175,20160803,side3
cq0248.00-1,279,32506,20160803,side3
cq0248.00-2,278,17386,20160803,side3
cq0248.00-3,316,22392,20160803,side3
cq0248.00-4,351,60932,20160803,side3
cq0248.00-5,279,30792,20160803,side3
cq0252.00-1,348,32976,20160803,side3
cq0252.00-2,368,37732,20160803,side3
cq0252.00-4,267,31879,20160803,side3
cq0252.00-5,175,7498,20160803,side3
cq0252.00-6,305,32306,20160803,side3
cq0278.00-1,81,23936,20160803,side3
cq0278.00-2,249,21647,20160803,side3
cq0278.00-5,194,8999,20160803,side3
cq0295.00-2,217,29632,20160803,side3
cq0295.00-4,44,12202,20160803,side3
cq0295.00-5,214,50347,20160803,side3
cq0305.00-1,383,28054,20160803,side3
cq0305.00-2,389,26454,20160803,side3
cq0305.00-3,201,19433,20160803,side3
cq0305.00-4,357,39019,20160803,side3
cq0305.00-5,389,74295,20160803,side3
cq0305.00-6,148,8560,20160803,side3
cq0329.00-1,388,29326,20160803,side3
cq0329.00-2,363,40328,20160803,side3
cq0329.00-3,383,42558,20160803,side3
cq0329.00-4,359,26397,20160803,side3
cq0329.00-5,389,53121,20160803,side3
cq0329.00-6,389,33122,20160803,side3
cq0330.00-1,84,22644,20160803,side3
cq0330.00-2,148,31813,20160803,side3
cq0330.00-3,375,34182,20160803,side3
cq0330.00-5,102,30355,20160803,side3
cq0330.00-6,307,21694,20160803,side3
cq0331.00-4,117,8902,20160803,side3
cq0333.00-1,386,28984,20160803,side3
cq0333.00-2,378,34309,20160803,side3
cq0333.00-3,389,27737,20160803,side3
cq0333.00-4,389,30146,20160803,side3
cq0333.00-5,372,17276,20160803,side3
cq0333.00-6,389,25666,20160803,side3
cq0334.00-1,348,41208,20160803,side3
cq0334.00-2,305,32043,20160803,side3
cq0334.00-3,384,51444,20160803,side3
cq0334.00-4,345,35162,20160803,side3
cq0334.00-5,389,42879,20160803,side3
cq0334.00-6,274,22252,20160803,side3
cq0335.00-1,28,9831,20160803,side3
cq0335.00-2,75,17504,20160803,side3
cq0335.00-3,299,40725,20160803,side3
cq0335.00-4,100,35410,20160803,side3
cq0335.00-5,291,31871,20160803,side3
cq0335.00-6,232,32936,20160803,side3
cq0336.00-2,389,28530,20160803,side3
cq0336.00-5,354,31253,20160803,side3
cq0336.00-6,381,34458,20160803,side3
cq0388.00-1,371,17713,20160803,side3
cq0388.00-2,384,25354,20160803,side3
cq0388.00-3,383,16775,20160803,side3
cq0388.00-4,389,20958,20160803,side3
cq0388.00-5,389,30748,20160803,side3
cq0388.00-6,389,25901,20160803,side3
cq0002.00-1,62,1185,20160718,top
cq0002.00-2,14,126,20160718,top
cq0002.00-3,58,992,20160718,top
cq0002.00-4,55,840,20160718,top
cq0002.00-5,41,698,20160718,top
cq0002.00-6,52,903,20160718,top
cq0031.00-1,26,169,20160718,top
cq0031.00-4,56,1006,20160718,top
cq0031.00-6,21,106,20160718,top
cq0049.00-3,74,885,20160718,top
cq0049.00-6,0,0,20160718,top
cq0055.00-2,49,163,20160718,top
cq0055.00-3,29,155,20160718,top
cq0055.00-4,20,36,20160718,top
cq0056.00-1,28,298,20160718,top
cq0056.00-2,62,465,20160718,top
cq0056.00-3,21,125,20160718,top
cq0056.00-4,31,180,20160718,top
cq0056.00-5,31,329,20160718,top
cq0056.00-6,27,132,20160718,top
cq0058.00-1,25,426,20160718,top
cq0058.00-2,55,903,20160718,top
cq0058.00-3,57,1172,20160718,top
cq0058.00-4,69,806,20160718,top
cq0058.00-5,35,308,20160718,top
cq0058.00-6,39,637,20160718,top
cq0065.00-1,81,1851,20160718,top
cq0065.00-2,26,252,20160718,top
cq0065.00-3,55,1242,20160718,top
cq0065.00-4,44,997,20160718,top
cq0065.00-5,54,966,20160718,top
cq0065.00-6,39,513,20160718,top
cq0074.00-1,39,778,20160718,top
cq0074.00-2,37,664,20160718,top
cq0074.00-3,22,439,20160718,top
cq0074.00-4,50,561,20160718,top
cq0074.00-5,47,816,20160718,top
cq0074.00-6,39,549,20160718,top
cq0076.00-1,59,833,20160718,top
cq0076.00-2,55,978,20160718,top
cq0076.00-3,90,1627,20160718,top
cq0076.00-4,60,962,20160718,top
cq0076.00-5,53,987,20160718,top
cq0076.00-6,68,922,20160718,top
cq0078.00-1,41,565,20160718,top
cq0078.00-2,43,415,20160718,top
cq0078.00-3,42,690,20160718,top
cq0078.00-4,25,165,20160718,top
cq0078.00-5,42,686,20160718,top
cq0078.00-6,33,567,20160718,top
cq0079.00-1,49,1221,20160718,top
cq0079.00-2,45,610,20160718,top
cq0079.00-3,18,152,20160718,top
cq0079.00-4,16,114,20160718,top
cq0079.00-5,49,603,20160718,top
cq0079.00-6,62,493,20160718,top
cq0080.00-1,54,793,20160718,top
cq0080.00-2,49,665,20160718,top
cq0080.00-3,55,808,20160718,top
cq0080.00-4,59,1122,20160718,top
cq0080.00-5,55,1104,20160718,top
cq0080.00-6,55,708,20160718,top
cq0081.00-2,26,138,20160718,top
cq0081.00-3,64,1184,20160718,top
cq0081.00-4,51,294,20160718,top
cq0081.00-5,28,224,20160718,top
cq0081.00-6,28,267,20160718,top
cq0082.00-1,56,1642,20160718,top
cq0082.00-3,33,732,20160718,top
cq0082.00-4,75,1689,20160718,top
cq0082.00-5,58,1476,20160718,top
cq0082.00-6,58,1204,20160718,top
cq0083.00-1,62,817,20160718,top
cq0083.00-3,57,587,20160718,top
cq0083.00-5,46,648,20160718,top
cq0083.00-6,26,68,20160718,top
cq0085.00-2,69,983,20160718,top
cq0085.00-3,29,259,20160718,top
cq0085.00-4,40,544,20160718,top
cq0085.00-6,75,1436,20160718,top
cq0086.00-1,47,970,20160718,top
cq0086.00-2,54,717,20160718,top
cq0086.00-3,14,80,20160718,top
cq0086.00-4,54,932,20160718,top
cq0086.00-5,40,779,20160718,top
cq0086.00-6,26,102,20160718,top
cq0088.00-1,52,864,20160718,top
cq0088.00-2,60,1027,20160718,top
cq0088.00-3,60,1430,20160718,top
cq0088.00-4,3,10,20160718,top
cq0088.00-5,52,1771,20160718,top
cq0088.00-6,57,1137,20160718,top
cq0092.00-3,41,214,20160718,top
cq0113.00-1,66,1024,20160718,top
cq0113.00-2,47,571,20160718,top
cq0113.00-3,48,872,20160718,top
cq0113.00-4,45,717,20160718,top
cq0113.00-5,37,146,20160718,top
cq0113.00-6,5,28,20160718,top
cq0127.00-2,50,765,20160718,top
cq0127.00-3,53,721,20160718,top
cq0127.00-6,62,1137,20160718,top
cq0129.00-1,52,403,20160718,top
cq0129.00-3,37,276,20160718,top
cq0129.00-5,43,425,20160718,top
cq0137.00-1,21,223,20160718,top
cq0137.00-2,56,666,20160718,top
cq0137.00-3,54,827,20160718,top
cq0137.00-4,32,590,20160718,top
cq0137.00-5,60,922,20160718,top
cq0137.00-6,44,968,20160718,top
cq0148.00-1,65,1026,20160718,top
cq0148.00-3,25,261,20160718,top
cq0148.00-6,38,617,20160718,top
cq0150.00-1,27,184,20160718,top
cq0150.00-2,52,765,20160718,top
cq0150.00-3,31,308,20160718,top
cq0150.00-4,5,18,20160718,top
cq0150.00-5,41,919,20160718,top
cq0150.00-6,50,582,20160718,top
cq0186.00-1,40,757,20160718,top
cq0186.00-2,18,141,20160718,top
cq0186.00-4,32,448,20160718,top
cq0186.00-5,14,32,20160718,top
cq0186.00-6,34,167,20160718,top
cq0190.00-1,43,474,20160718,top
cq0190.00-2,14,51,20160718,top
cq0190.00-3,61,599,20160718,top
cq0190.00-4,42,526,20160718,top
cq0190.00-5,60,800,20160718,top
cq0190.00-6,35,554,20160718,top
cq0193.00-2,49,590,20160718,top
cq0193.00-3,14,133,20160718,top
cq0193.00-4,44,688,20160718,top
cq0193.00-5,62,363,20160718,top
cq0193.00-6,34,364,20160718,top
cq0205.00-2,62,1505,20160718,top
cq0205.00-3,68,1482,20160718,top
cq0205.00-4,25,274,20160718,top
cq0205.00-5,55,888,20160718,top
cq0205.00-6,48,974,20160718,top
cq0212.00-2,46,290,20160718,top
cq0216.00-1,51,574,20160718,top
cq0216.00-2,40,413,20160718,top
cq0216.00-4,18,300,20160718,top
cq0216.00-5,50,359,20160718,top
cq0218.00-1,50,624,20160718,top
cq0218.00-2,36,345,20160718,top
cq0218.00-4,9,78,20160718,top
cq0218.00-5,31,229,20160718,top
cq0218.00-6,42,468,20160718,top
cq0229.00-1,4,17,20160718,top
cq0229.00-3,47,481,20160718,top
cq0229.00-4,19,91,20160718,top
cq0229.00-6,23,128,20160718,top
cq0230.00-3,42,441,20160718,top
cq0230.00-5,22,237,20160718,top
cq0243.00-2,39,716,20160718,top
cq0243.00-5,36,398,20160718,top
cq0248.00-1,47,284,20160718,top
cq0248.00-2,42,916,20160718,top
cq0248.00-3,48,827,20160718,top
cq0248.00-4,55,993,20160718,top
cq0248.00-5,56,487,20160718,top
cq0252.00-1,32,307,20160718,top
cq0252.00-2,39,512,20160718,top
cq0252.00-4,51,399,20160718,top
cq0252.00-5,11,23,20160718,top
cq0252.00-6,40,294,20160718,top
cq0278.00-1,46,459,20160718,top
cq0278.00-2,38,438,20160718,top
cq0278.00-5,18,53,20160718,top
cq0295.00-2,41,487,20160718,top
cq0295.00-4,12,112,20160718,top
cq0295.00-5,47,658,20160718,top
cq0305.00-1,62,1432,20160718,top
cq0305.00-2,53,1051,20160718,top
cq0305.00-3,18,73,20160718,top
cq0305.00-4,28,330,20160718,top
cq0305.00-5,44,865,20160718,top
cq0305.00-6,6,14,20160718,top
cq0329.00-1,67,1439,20160718,top
cq0329.00-2,67,1234,20160718,top
cq0329.00-3,76,1147,20160718,top
cq0329.00-4,63,1003,20160718,top
cq0329.00-5,59,738,20160718,top
cq0329.00-6,53,815,20160718,top
cq0330.00-1,24,68,20160718,top
cq0330.00-2,75,1350,20160718,top
cq0330.00-3,57,858,20160718,top
cq0330.00-5,59,920,20160718,top
cq0330.00-6,58,363,20160718,top
cq0331.00-4,3,10,20160718,top
cq0333.00-1,76,1239,20160718,top
cq0333.00-2,67,1491,20160718,top
cq0333.00-3,77,1243,20160718,top
cq0333.00-4,31,545,20160718,top
cq0333.00-5,73,1124,20160718,top
cq0333.00-6,59,766,20160718,top
cq0334.00-1,43,132,20160718,top
cq0334.00-2,35,210,20160718,top
cq0334.00-3,48,733,20160718,top
cq0334.00-4,44,394,20160718,top
cq0334.00-5,53,867,20160718,top
cq0334.00-6,30,564,20160718,top
cq0335.00-1,38,599,20160718,top
cq0335.00-2,57,349,20160718,top
cq0335.00-3,53,443,20160718,top
cq0335.00-4,49,482,20160718,top
cq0335.00-5,25,159,20160718,top
cq0335.00-6,40,445,20160718,top
cq0336.00-2,53,1171,20160718,top
cq0336.00-5,54,651,20160718,top
cq0336.00-6,66,1367,20160718,top
cq0388.00-1,58,1424,20160718,top
cq0388.00-2,66,1329,20160718,top
cq0388.00-3,80,1396,20160718,top
cq0388.00-4,81,1664,20160718,top
cq0388.00-5,81,1660,20160718,top
cq0388.00-6,85,1363,20160718,top
cq0002.00-1,NA,NA,20160720,top
cq0002.00-2,NA,NA,20160720,top
cq0002.00-3,NA,NA,20160720,top
cq0002.00-4,NA,NA,20160720,top
cq0002.00-5,NA,NA,20160720,top
cq0002.00-6,NA,NA,20160720,top
cq0031.00-1,NA,NA,20160720,top
cq0031.00-4,NA,NA,20160720,top
cq0031.00-6,NA,NA,20160720,top
cq0049.00-3,NA,NA,20160720,top
cq0049.00-6,NA,NA,20160720,top
cq0055.00-2,NA,NA,20160720,top
cq0055.00-3,NA,NA,20160720,top
cq0055.00-4,NA,NA,20160720,top
cq0056.00-1,NA,NA,20160720,top
cq0056.00-2,NA,NA,20160720,top
cq0056.00-3,NA,NA,20160720,top
cq0056.00-4,NA,NA,20160720,top
cq0056.00-5,66,1341,20160720,top
cq0056.00-6,61,1025,20160720,top
cq0058.00-1,51,1205,20160720,top
cq0058.00-2,68,1663,20160720,top
cq0058.00-3,NA,NA,20160720,top
cq0058.00-4,NA,NA,20160720,top
cq0058.00-5,NA,NA,20160720,top
cq0058.00-6,NA,NA,20160720,top
cq0065.00-1,83,2249,20160720,top
cq0065.00-2,48,856,20160720,top
cq0065.00-3,81,2398,20160720,top
cq0065.00-4,68,1876,20160720,top
cq0065.00-5,58,1753,20160720,top
cq0065.00-6,55,791,20160720,top
cq0074.00-1,48,907,20160720,top
cq0074.00-2,47,873,20160720,top
cq0074.00-3,34,428,20160720,top
cq0074.00-4,42,718,20160720,top
cq0074.00-5,51,997,20160720,top
cq0074.00-6,52,1230,20160720,top
cq0076.00-1,79,1467,20160720,top
cq0076.00-2,83,2363,20160720,top
cq0076.00-3,103,3950,20160720,top
cq0076.00-4,91,1991,20160720,top
cq0076.00-5,77,2212,20160720,top
cq0076.00-6,81,1814,20160720,top
cq0078.00-1,53,1225,20160720,top
cq0078.00-2,62,847,20160720,top
cq0078.00-3,22,237,20160720,top
cq0078.00-4,54,1227,20160720,top
cq0078.00-5,59,722,20160720,top
cq0078.00-6,52,922,20160720,top
cq0079.00-1,55,1433,20160720,top
cq0079.00-2,54,989,20160720,top
cq0079.00-3,NA,NA,20160720,top
cq0079.00-4,49,1137,20160720,top
cq0079.00-5,54,1275,20160720,top
cq0079.00-6,69,1253,20160720,top
cq0080.00-1,80,1676,20160720,top
cq0080.00-2,85,2105,20160720,top
cq0080.00-3,74,1375,20160720,top
cq0080.00-4,73,1920,20160720,top
cq0080.00-5,79,2697,20160720,top
cq0080.00-6,83,2205,20160720,top
cq0081.00-2,NA,NA,20160720,top
cq0081.00-3,84,2162,20160720,top
cq0081.00-4,NA,NA,20160720,top
cq0081.00-5,NA,NA,20160720,top
cq0081.00-6,NA,NA,20160720,top
cq0082.00-1,NA,NA,20160720,top
cq0082.00-3,NA,NA,20160720,top
cq0082.00-4,NA,NA,20160720,top
cq0082.00-5,95,3299,20160720,top
cq0082.00-6,81,2161,20160720,top
cq0083.00-1,38,623,20160720,top
cq0083.00-3,83,1779,20160720,top
cq0083.00-5,77,769,20160720,top
cq0083.00-6,45,419,20160720,top
cq0085.00-2,87,2248,20160720,top
cq0085.00-3,46,846,20160720,top
cq0085.00-4,56,1424,20160720,top
cq0085.00-6,96,2809,20160720,top
cq0086.00-1,93,2431,20160720,top
cq0086.00-2,69,1862,20160720,top
cq0086.00-3,26,363,20160720,top
cq0086.00-4,88,2524,20160720,top
cq0086.00-5,49,1034,20160720,top
cq0086.00-6,37,388,20160720,top
cq0088.00-1,83,1981,20160720,top
cq0088.00-2,104,2889,20160720,top
cq0088.00-3,65,1388,20160720,top
cq0088.00-4,5,24,20160720,top
cq0088.00-5,111,3223,20160720,top
cq0088.00-6,86,1262,20160720,top
cq0092.00-3,48,670,20160720,top
cq0113.00-1,69,1029,20160720,top
cq0113.00-2,76,931,20160720,top
cq0113.00-3,55,1606,20160720,top
cq0113.00-4,74,1384,20160720,top
cq0113.00-5,42,315,20160720,top
cq0113.00-6,5,58,20160720,top
cq0127.00-2,69,1505,20160720,top
cq0127.00-3,70,840,20160720,top
cq0127.00-6,88,2152,20160720,top
cq0129.00-1,61,1051,20160720,top
cq0129.00-3,57,945,20160720,top
cq0129.00-5,59,1074,20160720,top
cq0137.00-1,33,520,20160720,top
cq0137.00-2,66,1481,20160720,top
cq0137.00-3,61,1731,20160720,top
cq0137.00-4,59,1260,20160720,top
cq0137.00-5,75,1775,20160720,top
cq0137.00-6,51,560,20160720,top
cq0148.00-1,76,2285,20160720,top
cq0148.00-3,44,766,20160720,top
cq0148.00-6,60,1106,20160720,top
cq0150.00-1,43,965,20160720,top
cq0150.00-2,78,1446,20160720,top
cq0150.00-3,67,927,20160720,top
cq0150.00-4,4,11,20160720,top
cq0150.00-5,47,1174,20160720,top
cq0150.00-6,51,1039,20160720,top
cq0186.00-1,50,1256,20160720,top
cq0186.00-2,34,74,20160720,top
cq0186.00-4,54,443,20160720,top
cq0186.00-5,30,262,20160720,top
cq0186.00-6,36,300,20160720,top
cq0190.00-1,49,509,20160720,top
cq0190.00-2,27,210,20160720,top
cq0190.00-3,58,738,20160720,top
cq0190.00-4,52,444,20160720,top
cq0190.00-5,48,760,20160720,top
cq0190.00-6,28,327,20160720,top
cq0193.00-2,60,1101,20160720,top
cq0193.00-3,63,996,20160720,top
cq0193.00-4,67,1390,20160720,top
cq0193.00-5,62,1432,20160720,top
cq0193.00-6,34,488,20160720,top
cq0205.00-2,89,2038,20160720,top
cq0205.00-3,90,2287,20160720,top
cq0205.00-4,45,484,20160720,top
cq0205.00-5,71,1630,20160720,top
cq0205.00-6,74,1838,20160720,top
cq0212.00-2,40,341,20160720,top
cq0216.00-1,80,971,20160720,top
cq0216.00-2,74,818,20160720,top
cq0216.00-4,56,885,20160720,top
cq0216.00-5,72,1086,20160720,top
cq0218.00-1,54,1282,20160720,top
cq0218.00-2,58,1528,20160720,top
cq0218.00-4,26,192,20160720,top
cq0218.00-5,46,945,20160720,top
cq0218.00-6,60,1137,20160720,top
cq0229.00-1,6,26,20160720,top
cq0229.00-3,47,939,20160720,top
cq0229.00-4,27,338,20160720,top
cq0229.00-6,23,400,20160720,top
cq0230.00-3,43,506,20160720,top
cq0230.00-5,39,652,20160720,top
cq0243.00-2,75,1197,20160720,top
cq0243.00-5,38,684,20160720,top
cq0248.00-1,NA,NA,20160720,top
cq0248.00-2,NA,NA,20160720,top
cq0248.00-3,NA,NA,20160720,top
cq0248.00-4,NA,NA,20160720,top
cq0248.00-5,NA,NA,20160720,top
cq0252.00-1,62,1247,20160720,top
cq0252.00-2,61,1198,20160720,top
cq0252.00-4,61,1499,20160720,top
cq0252.00-5,22,216,20160720,top
cq0252.00-6,46,1722,20160720,top
cq0278.00-1,49,1038,20160720,top
cq0278.00-2,41,1010,20160720,top
cq0278.00-5,15,194,20160720,top
cq0295.00-2,52,650,20160720,top
cq0295.00-4,22,304,20160720,top
cq0295.00-5,64,1098,20160720,top
cq0305.00-1,71,2313,20160720,top
cq0305.00-2,79,2064,20160720,top
cq0305.00-3,28,220,20160720,top
cq0305.00-4,59,1574,20160720,top
cq0305.00-5,52,1088,20160720,top
cq0305.00-6,23,189,20160720,top
cq0329.00-1,91,2717,20160720,top
cq0329.00-2,62,2446,20160720,top
cq0329.00-3,82,2917,20160720,top
cq0329.00-4,92,2457,20160720,top
cq0329.00-5,65,1202,20160720,top
cq0329.00-6,78,1735,20160720,top
cq0330.00-1,34,206,20160720,top
cq0330.00-2,77,1940,20160720,top
cq0330.00-3,75,1480,20160720,top
cq0330.00-5,67,1368,20160720,top
cq0330.00-6,72,1565,20160720,top
cq0331.00-4,20,106,20160720,top
cq0333.00-1,85,1982,20160720,top
cq0333.00-2,94,2571,20160720,top
cq0333.00-3,91,2404,20160720,top
cq0333.00-4,57,1576,20160720,top
cq0333.00-5,90,2653,20160720,top
cq0333.00-6,72,1963,20160720,top
cq0334.00-1,79,1570,20160720,top
cq0334.00-2,69,924,20160720,top
cq0334.00-3,50,956,20160720,top
cq0334.00-4,67,1665,20160720,top
cq0334.00-5,NA,NA,20160720,top
cq0334.00-6,NA,NA,20160720,top
cq0335.00-1,NA,NA,20160720,top
cq0335.00-2,NA,NA,20160720,top
cq0335.00-3,NA,NA,20160720,top
cq0335.00-4,NA,NA,20160720,top
cq0335.00-5,NA,NA,20160720,top
cq0335.00-6,NA,NA,20160720,top
cq0336.00-2,NA,NA,20160720,top
cq0336.00-5,NA,NA,20160720,top
cq0336.00-6,NA,NA,20160720,top
cq0388.00-1,77,2212,20160720,top
cq0388.00-2,84,3114,20160720,top
cq0388.00-3,115,3760,20160720,top
cq0388.00-4,103,3204,20160720,top
cq0388.00-5,122,3514,20160720,top
cq0388.00-6,97,3034,20160720,top
cq0002.00-1,113,3363,20160722,top
cq0002.00-2,54,756,20160722,top
cq0002.00-3,84,3013,20160722,top
cq0002.00-4,88,3292,20160722,top
cq0002.00-5,88,1945,20160722,top
cq0002.00-6,90,2768,20160722,top
cq0031.00-1,45,882,20160722,top
cq0031.00-4,85,3453,20160722,top
cq0031.00-6,54,1295,20160722,top
cq0049.00-3,130,5532,20160722,top
cq0049.00-6,14,65,20160722,top
cq0055.00-2,57,1277,20160722,top
cq0055.00-3,45,843,20160722,top
cq0055.00-4,42,626,20160722,top
cq0056.00-1,42,669,20160722,top
cq0056.00-2,79,1367,20160722,top
cq0056.00-3,58,826,20160722,top
cq0056.00-4,81,2635,20160722,top
cq0056.00-5,73,2113,20160722,top
cq0056.00-6,51,1634,20160722,top
cq0058.00-1,70,1972,20160722,top
cq0058.00-2,87,4159,20160722,top
cq0058.00-3,73,1553,20160722,top
cq0058.00-4,90,2657,20160722,top
cq0058.00-5,77,2699,20160722,top
cq0058.00-6,66,1925,20160722,top
cq0065.00-1,104,6620,20160722,top
cq0065.00-2,58,1502,20160722,top
cq0065.00-3,122,3435,20160722,top
cq0065.00-4,88,3638,20160722,top
cq0065.00-5,82,2879,20160722,top
cq0065.00-6,83,2838,20160722,top
cq0074.00-1,74,2551,20160722,top
cq0074.00-2,78,2910,20160722,top
cq0074.00-3,62,1852,20160722,top
cq0074.00-4,65,1399,20160722,top
cq0074.00-5,87,3077,20160722,top
cq0074.00-6,81,2757,20160722,top
cq0076.00-1,101,4029,20160722,top
cq0076.00-2,104,4653,20160722,top
cq0076.00-3,136,6888,20160722,top
cq0076.00-4,102,3664,20160722,top
cq0076.00-5,108,4239,20160722,top
cq0076.00-6,103,3517,20160722,top
cq0078.00-1,79,775,20160722,top
cq0078.00-2,72,1344,20160722,top
cq0078.00-3,74,1786,20160722,top
cq0078.00-4,88,1346,20160722,top
cq0078.00-5,61,2003,20160722,top
cq0078.00-6,70,2807,20160722,top
cq0079.00-1,71,1397,20160722,top
cq0079.00-2,63,2166,20160722,top
cq0079.00-3,54,1071,20160722,top
cq0079.00-4,82,3167,20160722,top
cq0079.00-5,76,1572,20160722,top
cq0079.00-6,75,2170,20160722,top
cq0080.00-1,99,3300,20160722,top
cq0080.00-2,100,4297,20160722,top
cq0080.00-3,107,3989,20160722,top
cq0080.00-4,102,4038,20160722,top
cq0080.00-5,98,5598,20160722,top
cq0080.00-6,109,4698,20160722,top
cq0081.00-2,66,971,20160722,top
cq0081.00-3,102,4206,20160722,top
cq0081.00-4,69,2118,20160722,top
cq0081.00-5,31,870,20160722,top
cq0081.00-6,54,1143,20160722,top
cq0082.00-1,93,4189,20160722,top
cq0082.00-3,99,3074,20160722,top
cq0082.00-4,103,5832,20160722,top
cq0082.00-5,125,5395,20160722,top
cq0082.00-6,133,6642,20160722,top
