Genotype,ID,Area,NormalizedArea
CHEN310,cq0273.00,2269,0.016339022
CHEN310,cq0273.00,2278,0.016403831
CHEN310,cq0273.00,2294,0.016519047
CHEN310,cq0273.00,2299,0.016555051
CHEN310,cq0273.00,2301,0.016569453
CHEN310,cq0273.00,2304,0.016591056
CHEN310,cq0273.00,2309,0.016627061
CHEN310,cq0273.00,2340,0.016850292
CHEN310,cq0273.00,2343,0.016871895
CHEN310,cq0273.00,2366,0.017037517
CHEN310,cq0273.00,2368,0.017051919
CHEN310,cq0273.00,2371,0.017073522
CHEN310,cq0273.00,2377,0.017116728
CHEN310,cq0273.00,2409,0.017347159
CHEN310,cq0273.00,2432,0.017512782
CHEN310,cq0273.00,2437,0.017548787
CHEN310,cq0273.00,2450,0.017642399
CHEN310,cq0273.00,2463,0.017736012
CHEN310,cq0273.00,2480,0.017858429
CHEN310,cq0273.00,2491,0.01793764
CHEN310,cq0273.00,2502,0.01801685
CHEN310,cq0273.00,2526,0.018189674
CHEN310,cq0273.00,2568,0.018492115
CHEN310,cq0273.00,2574,0.018535321
CHEN310,cq0273.00,2579,0.018571326
CHEN310,cq0273.00,2603,0.018744149
CHEN310,cq0273.00,2604,0.01875135
CHEN310,cq0273.00,2611,0.018801757
CHEN310,cq0273.00,2612,0.018808958
CHEN310,cq0273.00,2614,0.01882336
CHEN310,cq0273.00,2621,0.018873767
CHEN310,cq0273.00,2626,0.018909772
CHEN310,cq0273.00,2627,0.018916973
CHEN310,cq0273.00,2634,0.01896738
CHEN310,cq0273.00,2641,0.019017786
CHEN310,cq0273.00,2670,0.019226615
CHEN310,cq0273.00,2675,0.01926262
CHEN310,cq0273.00,2692,0.019385036
CHEN310,cq0273.00,2693,0.019392237
CHEN310,cq0273.00,2706,0.01948585
CHEN310,cq0273.00,2720,0.019586664
CHEN310,cq0273.00,2739,0.019723482
CHEN310,cq0273.00,2747,0.01978109
CHEN310,cq0273.00,2761,0.019881904
CHEN310,cq0273.00,2765,0.019910708
CHEN310,cq0273.00,2772,0.019961115
CHEN310,cq0273.00,2779,0.020011522
CHEN310,cq0273.00,2795,0.020126737
CHEN310,cq0273.00,2811,0.020241953
CHEN310,cq0273.00,2811,0.020241953
CHEN310,cq0273.00,2813,0.020256355
CHEN310,cq0273.00,2815,0.020270757
CHEN310,cq0273.00,2832,0.020393173
CHEN310,cq0273.00,2837,0.020429178
CHEN310,cq0273.00,2838,0.020436379
CHEN310,cq0273.00,2842,0.020465183
CHEN310,cq0273.00,2853,0.020544394
CHEN310,cq0273.00,2872,0.020681213
CHEN310,cq0273.00,2879,0.02073162
CHEN310,cq0273.00,2887,0.020789227
CHEN310,cq0273.00,2888,0.020796428
CHEN310,cq0273.00,2895,0.020846835
CHEN310,cq0273.00,2897,0.020861237
CHEN310,cq0273.00,2904,0.020911644
CHEN310,cq0273.00,2912,0.020969252
CHEN310,cq0273.00,2921,0.021034061
CHEN310,cq0273.00,2932,0.021113271
CHEN310,cq0273.00,2933,0.021120472
CHEN310,cq0273.00,2946,0.021214085
CHEN310,cq0273.00,2947,0.021221286
CHEN310,cq0273.00,2951,0.02125009
CHEN310,cq0273.00,2955,0.021278894
CHEN310,cq0273.00,2966,0.021358105
CHEN310,cq0273.00,2987,0.021509325
CHEN310,cq0273.00,2996,0.021574134
CHEN310,cq0273.00,2999,0.021595737
CHEN310,cq0273.00,3008,0.021660546
CHEN310,cq0273.00,3010,0.021674948
CHEN310,cq0273.00,3014,0.021703752
CHEN310,cq0273.00,3038,0.021876575
CHEN310,cq0273.00,3040,0.021890977
CHEN310,cq0273.00,3047,0.021941384
CHEN310,cq0273.00,3056,0.022006193
CHEN310,cq0273.00,3058,0.022020595
CHEN310,cq0273.00,3071,0.022114208
CHEN310,cq0273.00,3076,0.022150212
CHEN310,cq0273.00,3089,0.022243825
CHEN310,cq0273.00,3109,0.022387845
CHEN310,cq0273.00,3134,0.022567869
CHEN310,cq0273.00,3136,0.022582271
CHEN310,cq0273.00,3173,0.022848707
CHEN310,cq0273.00,3198,0.023028732
CHEN310,cq0273.00,3229,0.023251962
CHEN310,cq0273.00,3234,0.023287967
CHEN310,cq0273.00,3240,0.023331173
CHEN310,cq0273.00,3270,0.023547202
CHEN310,cq0273.00,3273,0.023568805
CHEN310,cq0273.00,3331,0.023986462
CHEN310,cq0273.00,3335,0.024015266
CHEN310,cq0273.00,3354,0.024152085
CHEN310,cq0273.00,3365,0.024231295
CHEN310,cq0273.00,3393,0.024432923
CHEN310,cq0273.00,3394,0.024440124
CHEN310,cq0273.00,3428,0.024684957
CHEN310,cq0273.00,3439,0.024764168
CHEN310,cq0273.00,3446,0.024814575
CHEN310,cq0273.00,3482,0.02507381
CHEN310,cq0273.00,3497,0.025181825
CHEN310,cq0273.00,3511,0.025282638
CHEN310,cq0273.00,3538,0.025477065
CHEN310,cq0273.00,3538,0.025477065
CHEN310,cq0273.00,3543,0.02551307
CHEN310,cq0273.00,3572,0.025721898
CHEN310,cq0273.00,3616,0.026038741
CHEN310,cq0273.00,3616,0.026038741
CHEN310,cq0273.00,3628,0.026125153
CHEN310,cq0273.00,3638,0.026197163
CHEN310,cq0273.00,3640,0.026211565
CHEN310,cq0273.00,3670,0.026427594
CHEN310,cq0273.00,3722,0.026802045
CHEN310,cq0273.00,3762,0.027090084
CHEN310,cq0273.00,3785,0.027255707
CHEN310,cq0273.00,3813,0.027457334
CHEN310,cq0273.00,3828,0.027565349
CHEN310,cq0273.00,3866,0.027838986
CHEN311,cq0274.00,2479,0.017851228
CHEN311,cq0274.00,2503,0.018024051
CHEN311,cq0274.00,2576,0.018549723
CHEN311,cq0274.00,2684,0.019327429
CHEN311,cq0274.00,2744,0.019759487
CHEN311,cq0274.00,2850,0.020522791
CHEN311,cq0274.00,2974,0.021415713
CHEN311,cq0274.00,3006,0.021646144
CHEN311,cq0274.00,3071,0.022114208
CHEN311,cq0274.00,3094,0.02227983
CHEN311,cq0274.00,3138,0.022596673
CHEN311,cq0274.00,3143,0.022632678
CHEN311,cq0274.00,3144,0.022639879
CHEN311,cq0274.00,3179,0.022891913
CHEN311,cq0274.00,3189,0.022963923
CHEN311,cq0274.00,3219,0.023179952
CHEN311,cq0274.00,3342,0.024065673
CHEN311,cq0274.00,3398,0.024468928
CHEN311,cq0274.00,3400,0.02448333
CHEN311,cq0274.00,3404,0.024512134
CHEN311,cq0274.00,3414,0.024584143
CHEN311,cq0274.00,3442,0.024785771
CHEN311,cq0274.00,3461,0.024922589
CHEN311,cq0274.00,3480,0.025059408
CHEN311,cq0274.00,3509,0.025268236
CHEN311,cq0274.00,3511,0.025282638
CHEN311,cq0274.00,3527,0.025397854
CHEN311,cq0274.00,3530,0.025419457
CHEN311,cq0274.00,3573,0.025729099
CHEN311,cq0274.00,3576,0.025750702
CHEN311,cq0274.00,3590,0.025851516
CHEN311,cq0274.00,3611,0.026002736
CHEN311,cq0274.00,3619,0.026060344
CHEN311,cq0274.00,3626,0.026110751
CHEN311,cq0274.00,3644,0.026240369
CHEN311,cq0274.00,3648,0.026269173
CHEN311,cq0274.00,3663,0.026377187
CHEN311,cq0274.00,3724,0.026816447
CHEN311,cq0274.00,3743,0.026953266
CHEN311,cq0274.00,3759,0.027068481
CHEN311,cq0274.00,3784,0.027248506
CHEN311,cq0274.00,3799,0.02735652
CHEN311,cq0274.00,3804,0.027392525
CHEN311,cq0274.00,3814,0.027464535
CHEN311,cq0274.00,3818,0.027493339
CHEN311,cq0274.00,3825,0.027543746
CHEN311,cq0274.00,3834,0.027608555
CHEN311,cq0274.00,3872,0.027882192
CHEN311,cq0274.00,3890,0.02801181
CHEN311,cq0274.00,3893,0.028033413
CHEN311,cq0274.00,3897,0.028062216
CHEN311,cq0274.00,3901,0.02809102
CHEN311,cq0274.00,3913,0.028177432
CHEN311,cq0274.00,3914,0.028184633
CHEN311,cq0274.00,3935,0.028335854
CHEN311,cq0274.00,3944,0.028400662
CHEN311,cq0274.00,3944,0.028400662
CHEN311,cq0274.00,3951,0.028451069
CHEN311,cq0274.00,3970,0.028587888
CHEN311,cq0274.00,3987,0.028710305
CHEN311,cq0274.00,3996,0.028775113
CHEN311,cq0274.00,3997,0.028782314
CHEN311,cq0274.00,4011,0.028883128
CHEN311,cq0274.00,4028,0.029005545
CHEN311,cq0274.00,4046,0.029135162
CHEN311,cq0274.00,4054,0.02919277
CHEN311,cq0274.00,4060,0.029235976
CHEN311,cq0274.00,4078,0.029365594
CHEN311,cq0274.00,4102,0.029538417
CHEN311,cq0274.00,4137,0.029790452
CHEN311,cq0274.00,4154,0.029912868
CHEN311,cq0274.00,4155,0.029920069
CHEN311,cq0274.00,4162,0.029970476
CHEN311,cq0274.00,4174,0.030056888
CHEN311,cq0274.00,4175,0.030064089
CHEN311,cq0274.00,4177,0.030078491
CHEN311,cq0274.00,4186,0.030143299
CHEN311,cq0274.00,4198,0.030229711
CHEN311,cq0274.00,4199,0.030236912
CHEN311,cq0274.00,4206,0.030287319
CHEN311,cq0274.00,4247,0.030582559
CHEN311,cq0274.00,4250,0.030604162
CHEN311,cq0274.00,4259,0.030668971
CHEN311,cq0274.00,4273,0.030769785
CHEN311,cq0274.00,4282,0.030834594
CHEN311,cq0274.00,4301,0.030971412
CHEN311,cq0274.00,4331,0.031187441
CHEN311,cq0274.00,4341,0.031259451
CHEN311,cq0274.00,4349,0.031317059
CHEN311,cq0274.00,4366,0.031439476
CHEN311,cq0274.00,4369,0.031461079
CHEN311,cq0274.00,4373,0.031489883
CHEN311,cq0274.00,4382,0.031554691
CHEN311,cq0274.00,4386,0.031583495
CHEN311,cq0274.00,4396,0.031655505
CHEN311,cq0274.00,4468,0.032173976
CHEN311,cq0274.00,4473,0.032209981
CHEN311,cq0274.00,4480,0.032260387
CHEN311,cq0274.00,4488,0.032317995
CHEN311,cq0274.00,4510,0.032476417
CHEN311,cq0274.00,4529,0.032613235
CHEN311,cq0274.00,4586,0.033023691
CHEN311,cq0274.00,4587,0.033030892
CHEN311,cq0274.00,4588,0.033038093
CHEN311,cq0274.00,4609,0.033189314
CHEN311,cq0274.00,4625,0.033304529
CHEN311,cq0274.00,4632,0.033354936
CHEN311,cq0274.00,4656,0.03352776
CHEN311,cq0274.00,4773,0.034370274
CHEN311,cq0274.00,4777,0.034399078
CHEN311,cq0274.00,4781,0.034427882
CHEN311,cq0274.00,4785,0.034456686
CHEN311,cq0274.00,4887,0.035191186
CHEN311,cq0274.00,4909,0.035349608
CHEN311,cq0274.00,4916,0.035400014
CHEN311,cq0274.00,4926,0.035472024
CHEN311,cq0274.00,4975,0.035824872
CHEN311,cq0274.00,5023,0.036170519
CHEN311,cq0274.00,5030,0.036220926
CHEN311,cq0274.00,5055,0.036400951
CHEN311,cq0274.00,5146,0.03705624
CHEN311,cq0274.00,5171,0.037236264
CHEN312,cq0275.00,1176,0.008468352
CHEN312,cq0275.00,1856,0.013365018
CHEN312,cq0275.00,1882,0.013552243
CHEN312,cq0275.00,2045,0.014726003
CHEN312,cq0275.00,2065,0.014870022
CHEN312,cq0275.00,2192,0.015784547
CHEN312,cq0275.00,2223,0.016007777
CHEN312,cq0275.00,2286,0.016461439
CHEN312,cq0275.00,2301,0.016569453
CHEN312,cq0275.00,2362,0.017008713
CHEN312,cq0275.00,2416,0.017397566
CHEN312,cq0275.00,2429,0.017491179
CHEN312,cq0275.00,2437,0.017548787
CHEN312,cq0275.00,2511,0.018081659
CHEN312,cq0275.00,2528,0.018204076
CHEN312,cq0275.00,2539,0.018283287
CHEN312,cq0275.00,2542,0.018304889
CHEN312,cq0275.00,2548,0.018348095
CHEN312,cq0275.00,2550,0.018362497
CHEN312,cq0275.00,2603,0.018744149
CHEN312,cq0275.00,2633,0.018960179
CHEN312,cq0275.00,2691,0.019377835
CHEN312,cq0275.00,2712,0.019529056
CHEN312,cq0275.00,2783,0.020040325
CHEN312,cq0275.00,2802,0.020177144
CHEN312,cq0275.00,2809,0.020227551
CHEN312,cq0275.00,2853,0.020544394
CHEN312,cq0275.00,2896,0.020854036
CHEN312,cq0275.00,2913,0.020976453
CHEN312,cq0275.00,2920,0.02102686
CHEN312,cq0275.00,2934,0.021127673
CHEN312,cq0275.00,2968,0.021372507
CHEN312,cq0275.00,2971,0.02139411
CHEN312,cq0275.00,3005,0.021638943
CHEN312,cq0275.00,3031,0.021826168
CHEN312,cq0275.00,3061,0.022042198
CHEN312,cq0275.00,3080,0.022179016
CHEN312,cq0275.00,3082,0.022193418
CHEN312,cq0275.00,3104,0.02235184
CHEN312,cq0275.00,3109,0.022387845
CHEN312,cq0275.00,3121,0.022474256
CHEN312,cq0275.00,3125,0.02250306
CHEN312,cq0275.00,3130,0.022539065
CHEN312,cq0275.00,3137,0.022589472
CHEN312,cq0275.00,3147,0.022661482
CHEN312,cq0275.00,3156,0.022726291
CHEN312,cq0275.00,3166,0.022798301
CHEN312,cq0275.00,3189,0.022963923
CHEN312,cq0275.00,3200,0.023043134
CHEN312,cq0275.00,3201,0.023050335
CHEN312,cq0275.00,3206,0.02308634
CHEN312,cq0275.00,3206,0.02308634
CHEN312,cq0275.00,3208,0.023100742
CHEN312,cq0275.00,3209,0.023107943
CHEN312,cq0275.00,3211,0.023122345
CHEN312,cq0275.00,3211,0.023122345
CHEN312,cq0275.00,3213,0.023136747
CHEN312,cq0275.00,3214,0.023143948
CHEN312,cq0275.00,3219,0.023179952
CHEN312,cq0275.00,3220,0.023187153
CHEN312,cq0275.00,3233,0.023280766
CHEN312,cq0275.00,3250,0.023403183
CHEN312,cq0275.00,3259,0.023467992
CHEN312,cq0275.00,3268,0.0235328
CHEN312,cq0275.00,3271,0.023554403
CHEN312,cq0275.00,3272,0.023561604
CHEN312,cq0275.00,3292,0.023705624
CHEN312,cq0275.00,3304,0.023792036
CHEN312,cq0275.00,3316,0.023878447
CHEN312,cq0275.00,3339,0.02404407
CHEN312,cq0275.00,3339,0.02404407
CHEN312,cq0275.00,3352,0.024137683
CHEN312,cq0275.00,3375,0.024303305
CHEN312,cq0275.00,3376,0.024310506
CHEN312,cq0275.00,3384,0.024368114
CHEN312,cq0275.00,3403,0.024504933
CHEN312,cq0275.00,3408,0.024540938
CHEN312,cq0275.00,3410,0.02455534
CHEN312,cq0275.00,3412,0.024569741
CHEN312,cq0275.00,3424,0.024656153
CHEN312,cq0275.00,3425,0.024663354
CHEN312,cq0275.00,3443,0.024792972
CHEN312,cq0275.00,3444,0.024800173
CHEN312,cq0275.00,3459,0.024908188
CHEN312,cq0275.00,3471,0.024994599
CHEN312,cq0275.00,3474,0.025016202
CHEN312,cq0275.00,3481,0.025066609
CHEN312,cq0275.00,3490,0.025131418
CHEN312,cq0275.00,3499,0.025196227
CHEN312,cq0275.00,3502,0.02521783
CHEN312,cq0275.00,3509,0.025268236
CHEN312,cq0275.00,3519,0.025340246
CHEN312,cq0275.00,3532,0.025433859
CHEN312,cq0275.00,3544,0.025520271
CHEN312,cq0275.00,3545,0.025527472
CHEN312,cq0275.00,3556,0.025606683
CHEN312,cq0275.00,3563,0.025657089
CHEN312,cq0275.00,3576,0.025750702
CHEN312,cq0275.00,3590,0.025851516
CHEN312,cq0275.00,3599,0.025916325
CHEN312,cq0275.00,3601,0.025930727
CHEN312,cq0275.00,3619,0.026060344
CHEN312,cq0275.00,3627,0.026117952
CHEN312,cq0275.00,3627,0.026117952
CHEN312,cq0275.00,3663,0.026377187
CHEN312,cq0275.00,3682,0.026514006
CHEN312,cq0275.00,3686,0.02654281
CHEN312,cq0275.00,3687,0.026550011
CHEN312,cq0275.00,3699,0.026636423
CHEN312,cq0275.00,3703,0.026665226
CHEN312,cq0275.00,3705,0.026679628
CHEN312,cq0275.00,3707,0.02669403
CHEN312,cq0275.00,3711,0.026722834
CHEN312,cq0275.00,3712,0.026730035
CHEN312,cq0275.00,3732,0.026874055
CHEN312,cq0275.00,3738,0.026917261
CHEN312,cq0275.00,3752,0.027018074
CHEN312,cq0275.00,3758,0.02706128
CHEN312,cq0275.00,3768,0.02713329
CHEN312,cq0275.00,3769,0.027140491
CHEN312,cq0275.00,3783,0.027241305
CHEN312,cq0275.00,3783,0.027241305
CHEN312,cq0275.00,3785,0.027255707
CHEN312,cq0275.00,3791,0.027298913
CHEN312,cq0275.00,3794,0.027320516
CHEN312,cq0275.00,3796,0.027334918
CHEN312,cq0275.00,3823,0.027529344
CHEN312,cq0275.00,3824,0.027536545
CHEN312,cq0275.00,3825,0.027543746
CHEN312,cq0275.00,3826,0.027550947
CHEN312,cq0275.00,3827,0.027558148
CHEN312,cq0275.00,3854,0.027752574
CHEN312,cq0275.00,3860,0.02779578
CHEN312,cq0275.00,3885,0.027975805
CHEN312,cq0275.00,3922,0.028242241
CHEN312,cq0275.00,3978,0.028645496
CHEN312,cq0275.00,4007,0.028854324
CHEN312,cq0275.00,4022,0.028962339
CHEN312,cq0275.00,4042,0.029106358
CHEN312,cq0275.00,4102,0.029538417
CHEN312,cq0275.00,4145,0.029848059
CHEN312,cq0275.00,4154,0.029912868
CHEN312,cq0275.00,4203,0.030265716
CHEN312,cq0275.00,4263,0.030697775
CHEN312,cq0275.00,4275,0.030784187
CHEN312,cq0275.00,4329,0.03117304
CHEN312,cq0275.00,4350,0.03132426
CHEN313,cq0276.00,1458,0.010499028
CHEN313,cq0276.00,1719,0.012378483
CHEN313,cq0276.00,2096,0.015093253
CHEN313,cq0276.00,2291,0.016497444
CHEN313,cq0276.00,2301,0.016569453
CHEN313,cq0276.00,2350,0.016922301
CHEN313,cq0276.00,2377,0.017116728
CHEN313,cq0276.00,2410,0.01735436
CHEN313,cq0276.00,2443,0.017591993
CHEN313,cq0276.00,2472,0.017800821
CHEN313,cq0276.00,2496,0.017973644
CHEN313,cq0276.00,2510,0.018074458
CHEN313,cq0276.00,2528,0.018204076
CHEN313,cq0276.00,2560,0.018434507
CHEN313,cq0276.00,2561,0.018441708
CHEN313,cq0276.00,2571,0.018513718
CHEN313,cq0276.00,2576,0.018549723
CHEN313,cq0276.00,2585,0.018614532
CHEN313,cq0276.00,2587,0.018628934
CHEN313,cq0276.00,2589,0.018643335
CHEN313,cq0276.00,2593,0.018672139
CHEN313,cq0276.00,2621,0.018873767
CHEN313,cq0276.00,2624,0.01889537
CHEN313,cq0276.00,2633,0.018960179
CHEN313,cq0276.00,2683,0.019320228
CHEN313,cq0276.00,2685,0.01933463
CHEN313,cq0276.00,2691,0.019377835
CHEN313,cq0276.00,2704,0.019471448
CHEN313,cq0276.00,2710,0.019514654
CHEN313,cq0276.00,2759,0.019867502
CHEN313,cq0276.00,2766,0.019917909
CHEN313,cq0276.00,2786,0.020061928
CHEN313,cq0276.00,2894,0.020839634
CHEN313,cq0276.00,2899,0.020875639
CHEN313,cq0276.00,2918,0.021012458
CHEN313,cq0276.00,2925,0.021062865
CHEN313,cq0276.00,2946,0.021214085
CHEN313,cq0276.00,2956,0.021286095
CHEN313,cq0276.00,2962,0.021329301
CHEN313,cq0276.00,2962,0.021329301
CHEN313,cq0276.00,2968,0.021372507
CHEN313,cq0276.00,2979,0.021451717
CHEN313,cq0276.00,2980,0.021458918
CHEN313,cq0276.00,2998,0.021588536
CHEN313,cq0276.00,2999,0.021595737
CHEN313,cq0276.00,3009,0.021667747
CHEN313,cq0276.00,3043,0.02191258
CHEN313,cq0276.00,3049,0.021955786
CHEN313,cq0276.00,3051,0.021970188
CHEN313,cq0276.00,3088,0.022236624
CHEN313,cq0276.00,3091,0.022258227
CHEN313,cq0276.00,3123,0.022488658
CHEN313,cq0276.00,3130,0.022539065
CHEN313,cq0276.00,3154,0.022711889
CHEN313,cq0276.00,3186,0.02294232
CHEN313,cq0276.00,3209,0.023107943
CHEN313,cq0276.00,3215,0.023151149
CHEN313,cq0276.00,3282,0.023633614
CHEN313,cq0276.00,3284,0.023648016
CHEN313,cq0276.00,3298,0.02374883
CHEN313,cq0276.00,3303,0.023784835
CHEN313,cq0276.00,3330,0.023979261
CHEN313,cq0276.00,3345,0.024087276
CHEN313,cq0276.00,3348,0.024108879
CHEN313,cq0276.00,3349,0.02411608
CHEN313,cq0276.00,3379,0.024332109
CHEN313,cq0276.00,3388,0.024396918
CHEN313,cq0276.00,3398,0.024468928
CHEN313,cq0276.00,3407,0.024533737
CHEN313,cq0276.00,3409,0.024548139
CHEN313,cq0276.00,3436,0.024742565
CHEN313,cq0276.00,3438,0.024756967
CHEN313,cq0276.00,3439,0.024764168
CHEN313,cq0276.00,3471,0.024994599
CHEN313,cq0276.00,3488,0.025117016
CHEN313,cq0276.00,3499,0.025196227
CHEN313,cq0276.00,3518,0.025333045
CHEN313,cq0276.00,3529,0.025412256
CHEN313,cq0276.00,3546,0.025534673
CHEN313,cq0276.00,3567,0.025685893
CHEN313,cq0276.00,3571,0.025714697
CHEN313,cq0276.00,3575,0.025743501
CHEN313,cq0276.00,3576,0.025750702
CHEN313,cq0276.00,3579,0.025772305
CHEN313,cq0276.00,3625,0.02610355
CHEN313,cq0276.00,3674,0.026456398
CHEN313,cq0276.00,3676,0.0264708
CHEN313,cq0276.00,3680,0.026499604
CHEN313,cq0276.00,3687,0.026550011
CHEN313,cq0276.00,3693,0.026593217
CHEN313,cq0276.00,3713,0.026737236
CHEN313,cq0276.00,3730,0.026859653
CHEN313,cq0276.00,3748,0.026989271
CHEN313,cq0276.00,3752,0.027018074
CHEN313,cq0276.00,3781,0.027226903
CHEN313,cq0276.00,3796,0.027334918
CHEN313,cq0276.00,3815,0.027471736
CHEN313,cq0276.00,3836,0.027622957
CHEN313,cq0276.00,3857,0.027774177
CHEN313,cq0276.00,3887,0.027990207
CHEN313,cq0276.00,3921,0.02823504
CHEN313,cq0276.00,3955,0.028479873
CHEN313,cq0276.00,3972,0.02860229
CHEN313,cq0276.00,3975,0.028623893
CHEN313,cq0276.00,3988,0.028717506
CHEN313,cq0276.00,3992,0.028746309
CHEN313,cq0276.00,4005,0.028839922
CHEN313,cq0276.00,4011,0.028883128
CHEN313,cq0276.00,4027,0.028998344
CHEN313,cq0276.00,4104,0.029552819
CHEN313,cq0276.00,4131,0.029747246
CHEN313,cq0276.00,4146,0.02985526
CHEN313,cq0276.00,4190,0.030172103
CHEN313,cq0276.00,4238,0.03051775
CHEN313,cq0276.00,4246,0.030575358
CHEN313,cq0276.00,4331,0.031187441
CHEN313,cq0276.00,4416,0.031799525
CHEN313,cq0276.00,4435,0.031936343
CHEN313,cq0276.00,4494,0.032361201
CHEN313,cq0276.00,4544,0.03272125
CHEN313,cq0276.00,4682,0.033714985
CHEN313,cq0276.00,4725,0.034024627
CHEN313,cq0276.00,4761,0.034283863
CHEN314,cq0277.00,2819,0.020299561
CHEN314,cq0277.00,3301,0.023770433
CHEN314,cq0277.00,3314,0.023864046
CHEN314,cq0277.00,3422,0.024641751
CHEN314,cq0277.00,3442,0.024785771
CHEN314,cq0277.00,3476,0.025030604
CHEN314,cq0277.00,3478,0.025045006
CHEN314,cq0277.00,3515,0.025311442
CHEN314,cq0277.00,3580,0.025779506
CHEN314,cq0277.00,3621,0.026074746
CHEN314,cq0277.00,3634,0.026168359
CHEN314,cq0277.00,3673,0.026449197
CHEN314,cq0277.00,3693,0.026593217
CHEN314,cq0277.00,3723,0.026809246
CHEN314,cq0277.00,3728,0.026845251
CHEN314,cq0277.00,3761,0.027082883
CHEN314,cq0277.00,3763,0.027097285
CHEN314,cq0277.00,3782,0.027234104
CHEN314,cq0277.00,3816,0.027478937
CHEN314,cq0277.00,3818,0.027493339
CHEN314,cq0277.00,3876,0.027910996
CHEN314,cq0277.00,3889,0.028004609
CHEN314,cq0277.00,3915,0.028191834
CHEN314,cq0277.00,3943,0.028393462
CHEN314,cq0277.00,3946,0.028415064
CHEN314,cq0277.00,3966,0.028559084
CHEN314,cq0277.00,3999,0.028796716
CHEN314,cq0277.00,4056,0.029207172
CHEN314,cq0277.00,4065,0.029271981
CHEN314,cq0277.00,4074,0.02933679
CHEN314,cq0277.00,4098,0.029509613
CHEN314,cq0277.00,4131,0.029747246
CHEN314,cq0277.00,4143,0.029833657
CHEN314,cq0277.00,4160,0.029956074
CHEN314,cq0277.00,4162,0.029970476
CHEN314,cq0277.00,4167,0.030006481
CHEN314,cq0277.00,4183,0.030121697
CHEN314,cq0277.00,4202,0.030258515
CHEN314,cq0277.00,4204,0.030272917
CHEN314,cq0277.00,4230,0.030460143
CHEN314,cq0277.00,4250,0.030604162
CHEN314,cq0277.00,4252,0.030618564
CHEN314,cq0277.00,4263,0.030697775
CHEN314,cq0277.00,4286,0.030863397
CHEN314,cq0277.00,4289,0.030885
CHEN314,cq0277.00,4351,0.031331461
CHEN314,cq0277.00,4353,0.031345863
CHEN314,cq0277.00,4376,0.031511486
CHEN314,cq0277.00,4393,0.031633902
CHEN314,cq0277.00,4396,0.031655505
CHEN314,cq0277.00,4423,0.031849932
CHEN314,cq0277.00,4433,0.031921941
CHEN314,cq0277.00,4441,0.031979549
CHEN314,cq0277.00,4482,0.032274789
CHEN314,cq0277.00,4487,0.032310794
CHEN314,cq0277.00,4517,0.032526824
CHEN314,cq0277.00,4524,0.032577231
CHEN314,cq0277.00,4548,0.032750054
CHEN314,cq0277.00,4550,0.032764456
CHEN314,cq0277.00,4551,0.032771657
CHEN314,cq0277.00,4557,0.032814863
CHEN314,cq0277.00,4559,0.032829265
CHEN314,cq0277.00,4581,0.032987686
CHEN314,cq0277.00,4613,0.033218118
CHEN314,cq0277.00,4666,0.03359977
CHEN314,cq0277.00,4668,0.033614172
CHEN314,cq0277.00,4671,0.033635774
CHEN314,cq0277.00,4684,0.033729387
CHEN314,cq0277.00,4691,0.033779794
CHEN314,cq0277.00,4700,0.033844603
CHEN314,cq0277.00,4704,0.033873407
CHEN314,cq0277.00,4725,0.034024627
CHEN314,cq0277.00,4737,0.034111039
CHEN314,cq0277.00,4754,0.034233456
CHEN314,cq0277.00,4789,0.03448549
CHEN314,cq0277.00,4812,0.034651113
CHEN314,cq0277.00,4840,0.03485274
CHEN314,cq0277.00,4853,0.034946353
CHEN314,cq0277.00,4866,0.035039965
CHEN314,cq0277.00,4876,0.035111975
CHEN314,cq0277.00,4883,0.035162382
CHEN314,cq0277.00,4895,0.035248794
CHEN314,cq0277.00,4898,0.035270397
CHEN314,cq0277.00,4901,0.035292
CHEN314,cq0277.00,4921,0.035436019
CHEN314,cq0277.00,4954,0.035673652
CHEN314,cq0277.00,4957,0.035695255
CHEN314,cq0277.00,4962,0.035731259
CHEN314,cq0277.00,4971,0.035796068
CHEN314,cq0277.00,4978,0.035846475
CHEN314,cq0277.00,4983,0.03588248
CHEN314,cq0277.00,4999,0.035997696
CHEN314,cq0277.00,5001,0.036012098
CHEN314,cq0277.00,5016,0.036120112
CHEN314,cq0277.00,5071,0.036516166
CHEN314,cq0277.00,5100,0.036724995
CHEN314,cq0277.00,5134,0.036969828
CHEN314,cq0277.00,5258,0.037862749
CHEN314,cq0277.00,5288,0.038078779
CHEN314,cq0277.00,5397,0.038863685
CHEN314,cq0277.00,5398,0.038870886
CHEN314,cq0277.00,5415,0.038993303
CHEN314,cq0277.00,5464,0.039346151
CHEN314,cq0277.00,5475,0.039425362
CHEN314,cq0277.00,5500,0.039605386
CHEN314,cq0277.00,5581,0.040188666
CHEN314,cq0277.00,5623,0.040491107
CHEN314,cq0277.00,5831,0.04198891
CHEN314,cq0277.00,5963,0.04293944
CHEN314,cq0277.00,5965,0.042953842
CHEN314,cq0277.00,6039,0.043486714
CHEN314,cq0277.00,6398,0.046071866
CHEN314,cq0277.00,6812,0.049053071
CHEN315,cq0278.00,3066,0.022078203
CHEN315,cq0278.00,3196,0.02301433
CHEN315,cq0278.00,3448,0.024828977
CHEN315,cq0278.00,3475,0.025023403
CHEN315,cq0278.00,3522,0.025361849
